gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,reg
ENSG00000233621.1,74.70525773814202,3.1374206977919012,0.7951713806647946,3.9455905658587636,7.960353648361632e-5,0.0011600316187985913,up
ENSG00000163874.8,231.87481497188858,3.2747397126113253,0.8352297871146144,3.9207649956118593,8.82683111676038e-5,0.0012591320423258512,up
ENSG00000163879.10,110.39671234250383,2.9391829752642153,0.8044654159789727,3.653585246654084,2.586038763194787e-4,0.003136107781885391,up
ENSG00000185090.13,207.28328668011505,-2.430267236955608,0.37146252628728854,-6.542429087654574,6.052753860139206e-11,5.8399097683540904e-9,down
ENSG00000049089.12,57.76441964310378,-2.7216294725893055,0.5711520168265837,-4.765157773076133,1.8870593177078456e-6,4.90914986947404e-5,down
ENSG00000164002.10,40.68943605979947,2.122941371219154,0.7606890191453352,2.7908137462065175,0.005257571706319599,0.03450035843160395,up
ENSG00000117016.8,200.24028271633821,-2.8236504763269465,0.414578363589469,-6.8108968636941,9.699215079487393e-12,1.0513470172580163e-9,down
ENSG00000177181.13,63.238603948372855,-2.8067110860728146,0.7117925168090401,-3.9431590242831955,8.041529425061383e-5,0.0011689508005304462,down
ENSG00000173846.11,311.09029250978995,1.833007577021022,0.40348218459331336,4.542970289676079,5.546707153824823e-6,1.229800222489443e-4,up
ENSG00000222009.7,140.7636976783495,3.9965874808657547,0.8256069505400754,4.84078710608161,1.293258632807911e-6,3.537324235530673e-5,up
ENSG00000186603.5,225.68873613503894,-4.683432124324396,0.9394690956907504,-4.985190194980149,6.190089072817608e-7,1.83046618256039e-5,down
ENSG00000117461.13,507.9352026372577,-2.525084067953941,0.3596495382334887,-7.020957347412542,2.20353121789996e-12,2.705874698344287e-10,down
ENSG00000117472.8,81.27268360744011,-2.9516689291705167,0.7791185300479019,-3.788472248232938,1.515765205534547e-4,0.0019818940438709343,down
ENSG00000142973.11,13.837055518521412,-2.9726019339808394,1.0411250772376734,-2.855182339731731,0.004301212672505133,0.029523983717781945,down
ENSG00000162373.11,181.8181479440342,-2.8854744193969015,0.9623288014546271,-2.998428827065454,0.00271375533086384,0.020602483186324697,down
ENSG00000162374.15,1242.112469921372,-8.30780746037865,0.536828296468091,-15.475725692996258,5.0599439633625474e-54,2.9617538665548774e-50,down
ENSG00000085831.14,172.11571071720832,-3.1053202063229928,0.4768676872067369,-6.511911562958847,7.420040341982808e-11,6.9985110374406355e-9,down
ENSG00000157216.14,1336.2943553078826,-1.7142191259009922,0.27025890999156504,-6.342877376196382,2.255129281483079e-10,1.800003190129221e-8,down
ENSG00000162409.9,312.8269449372044,-1.6589519959497319,0.5319440505039587,-3.1186588032671043,0.0018167620970259877,0.014949551276371294,down
ENSG00000173406.14,186.28973093918665,-8.236617289392763,0.8588803583748386,-9.589947201701033,8.81300997861703e-22,6.190258208980602e-19,down
ENSG00000184292.6,16.230435197317494,-3.856080076239031,1.2264928279627108,-3.143989095023284,0.0016666165025854163,0.014056573383957691,down
ENSG00000230798.4,17.979205984942244,-5.2679765019146965,1.1798955056965277,-4.464782242563804,8.015022746450567e-6,1.677518467552705e-4,down
ENSG00000158966.12,173.27187877905982,-2.645041862380621,0.7393593588911327,-3.5774780295573314,3.4692536920240513e-4,0.004002634351638787,down
ENSG00000162437.13,206.58844870675142,-2.021547320850286,0.6198543903670047,-3.261326131211822,0.0011089241654832786,0.010059737263470385,down
ENSG00000226891.5,12.656550498625354,-2.8629326090085656,0.9938316904901091,-2.880701668505567,0.003967910184452965,0.027704374886279946,down
ENSG00000162595.4,54.199386513525326,1.9175002364831168,0.7225056907631842,2.6539586621908233,0.007955357201474672,0.04700406206524066,up
ENSG00000254685.5,100.63317736687547,1.5923442006234543,0.5153808385839735,3.089645717133129,0.0020039537784266636,0.016201394267574682,up
ENSG00000224149.1,12.683918677410208,7.137047411158295,2.0636827387860754,3.458403405242676,5.433870865586734e-4,0.00571027961697804,up
ENSG00000137968.15,22.348823139147175,-1.8596130328002023,0.6353548955403912,-2.92688865050538,0.0034237143466446665,0.024649620306306005,down
ENSG00000117069.13,73.72364970498869,-2.175389116385883,0.43194779744287687,-5.036231529050842,4.7478623338137904e-7,1.4626747821363187e-5,down
ENSG00000235613.2,56.693115680831525,-2.3932146290404592,0.4700038027001124,-5.091904821390261,3.544840507656591e-7,1.1317708966263587e-5,down
ENSG00000137965.9,152.4641260105296,2.7067790011895028,0.5038961396330816,5.3717002141760375,7.799770221242402e-8,3.010197034835529e-6,up
ENSG00000117151.11,144.8871714650283,1.6176408227629502,0.47425246826994516,3.41092757759183,6.47422854557222e-4,0.0065300088030010445,up
ENSG00000171517.5,161.46179737327833,-5.772461446923199,0.527387987164246,-10.94537908980749,6.992460062357656e-28,1.0232299891250037e-24,down
ENSG00000055732.11,21.47560438694143,4.231957741093825,1.5937660537395464,2.655319286769934,0.007923337410036787,0.04686615951126087,up
ENSG00000142871.14,968.0709212158963,2.7561313721132232,0.4912513865954335,5.610429705276364,2.01824841644133e-8,9.63055494367113e-7,up
ENSG00000137975.7,14.500187328937935,-4.824050190285031,1.0473553630329435,-4.605934490386808,4.106176525860719e-6,9.588359015174764e-5,down
ENSG00000117226.10,187.22461297898494,3.8214865702087066,0.6513270847463475,5.867231164963675,4.431326695214459e-9,2.4860733791682394e-7,up
ENSG00000117228.9,202.482638212124,3.271870474245206,0.6412700046910883,5.102172954154198,3.357756731883045e-7,1.0858601880638355e-5,up
ENSG00000162645.11,233.64178112169995,1.5729434055942006,0.5546693845923486,2.8358215709890446,0.004570797436155718,0.03086719152591702,up
ENSG00000162654.8,161.53854985114475,4.091850520132288,1.0414507554687213,3.9289908799294944,8.530307425709641e-5,0.0012237924705511545,up
ENSG00000171488.13,230.0551259397455,2.3183363881257706,0.5059338703612035,4.582291330822803,4.599085522362588e-6,1.0515617418318625e-4,up
ENSG00000233593.5,45.59035544987832,-2.6034963870045242,0.5723279173494925,-4.548959273315855,5.391187452560314e-6,1.2013864424741004e-4,down
ENSG00000162669.14,22.529613462415544,-2.6898243938855444,0.8120267539703991,-3.312482477619939,9.247191850688788e-4,0.008772592593089958,down
ENSG00000143033.16,722.7713909914314,-1.6464365889457346,0.3005530963527493,-5.478022382485676,4.301057380106369e-8,1.8111886713349602e-6,down
ENSG00000137936.15,606.9252610471599,2.672661191547514,0.5780788590932965,4.623350516120797,3.775908750602232e-6,8.948037471062779e-5,up
ENSG00000143036.15,48.37313837309327,-1.9099746771379014,0.5792084589528772,-3.2975600539240255,9.752881596447242e-4,0.00912902989518196,down
ENSG00000162688.14,823.9454696323684,-1.5929822235438846,0.4821713518471129,-3.30376787721098,9.539478272032212e-4,0.008957927190207788,down
ENSG00000162692.9,79.77707605157833,3.819868178825155,0.9262619966121258,4.1239608154027865,3.7241227738572146e-5,6.240037777569913e-4,up
ENSG00000162641.17,171.74696369948336,-2.807175414810271,0.8774021327007773,-3.199417131765292,0.0013770576877181946,0.012072457811448575,down
ENSG00000203897.3,10.466859002388503,-6.4689011130641205,1.5613748013615567,-4.143080256849977,3.426719574893694e-5,5.816418305082901e-4,down
ENSG00000273382.1,54.232555066372285,-1.9208682520402132,0.4725877695597473,-4.064574616117665,4.8120143239545645e-5,7.688714424808203e-4,down
ENSG00000116299.15,210.0022466904775,-3.106190565126208,0.6805244483133792,-4.5644070140677995,5.009081539358736e-6,1.1248014300657213e-4,down
ENSG00000184371.12,438.46431140603266,2.0647047008141577,0.7803958830093369,2.645714496663298,0.008151858643844188,0.04780406137973559,up
ENSG00000273373.1,97.07387179337049,-1.5087037440879802,0.5482071080881419,-2.7520689203566615,0.005922005622992362,0.037718686521489256,down
ENSG00000134207.13,95.80015235932458,-3.624093993207144,1.2048661357399446,-3.00788102985522,0.0026307610392642487,0.020097770252748302,down
ENSG00000134259.3,17.39693205809065,-3.3233604244391515,0.9115863676879298,-3.6456890342362627,2.6667629788484096e-4,0.003207421774560142,down
ENSG00000173218.13,320.50038124706316,1.5388859611484513,0.45168976307666237,3.4069533714167135,6.569234869144968e-4,0.006622030097714446,up
ENSG00000177551.5,87.41773585650712,-5.505373510630361,1.1274745760576583,-4.882924748405874,1.0452376842258432e-6,2.9226709769117528e-5,down
ENSG00000260941.1,20.7705630719118,2.907008506121289,1.0182041905090589,2.855034906768463,0.004303209899297871,0.029523983717781945,up
ENSG00000143067.4,192.100636082665,1.581373144979567,0.4247624701946107,3.7229587262147694,1.9690171991741806e-4,0.0024785621517920153,up
ENSG00000134240.10,23.860683103708972,-4.162525700444123,0.788737539707166,-5.277453513864119,1.3099141928034998e-7,4.772218511541381e-6,down
ENSG00000226067.5,68.74837904100123,3.5502930686227785,1.201419551526576,2.95508181476789,0.0031258614527971784,0.02296658038122111,up
ENSG00000232527.6,62.32060833204518,1.8121248839073367,0.4729476254155872,3.831555095165118,1.2733585105833967e-4,0.0017200134958341882,up
ENSG00000215784.5,87.3084775323119,-1.6125571684728344,0.48536303804883424,-3.32237323829877,8.925521565452319e-4,0.008531962911776957,down
ENSG00000276216.1,24.605657909191812,-4.221786011146298,0.8231192260821021,-5.129009112375169,2.91271245379604e-7,9.63224683402231e-6,down
ENSG00000117262.17,215.33881614401855,-1.8344510576418844,0.3438257575168656,-5.335409048148173,9.53294045383345e-8,3.615516941021931e-6,down
ENSG00000272031.2,60.592166919451095,1.9540697464393366,0.48686496673969376,4.013576412213072,5.9805629898164824e-5,9.14796917257643e-4,up
ENSG00000201558.1,16.73112562843053,-2.641521108114214,0.9194163861095749,-2.8730411465599013,0.00406541163847044,0.02825034759459475,down
ENSG00000269713.6,258.87953129177237,1.673832754478733,0.5076873399590652,3.2969755649484855,9.773200350340558e-4,0.009143175181245616,up
ENSG00000271383.5,124.06630939020151,1.8990819091331854,0.6514751029737238,2.9150490946847154,0.0035563259332216544,0.02541680235546286,up
ENSG00000206828.1,18.65007013209925,-3.170228346443977,0.7740200535751245,-4.095796138357134,4.2072003855346225e-5,6.885222625348365e-4,down
ENSG00000178096.8,76.69087438839667,2.3169292666694865,0.5287067823800614,4.382257508102023,1.174558648320255e-5,2.3165167586395924e-4,up
ENSG00000014914.18,124.82201244985966,2.2346338905839724,0.45997319167397266,4.858182892032266,1.1846795569082078e-6,3.2692350302742974e-5,up
ENSG00000159208.14,164.30875470675826,-2.860870517244076,0.8031430102623601,-3.5620935259207753,3.67909263994641e-4,0.0042060460128554005,down
ENSG00000143369.13,558.1280260819893,2.8766088711807627,0.4831745712305501,5.953560146707656,2.6237136804020777e-9,1.5832444064556867e-7,up
ENSG00000237976.1,34.605508373655404,-3.2251269416113573,0.7267151879536934,-4.437951752037503,9.081896940068411e-6,1.882858444717843e-4,down
ENSG00000159409.13,107.90667526042216,-4.575690568367814,0.6445481204322275,-7.099067429285809,1.256015220520208e-12,1.6550345989059573e-10,down
ENSG00000178796.11,23.85932833071394,-4.659022476634806,1.0346450834152878,-4.503015141439335,6.699610858787378e-6,1.447050020667975e-4,down
ENSG00000159445.11,116.98224995743762,2.05373368853899,0.7229382872103964,2.840814665472674,0.004499845532052588,0.030510639832572503,up
ENSG00000197747.7,496.1831312237113,2.5092864791054197,0.6374403629483019,3.936503906811639,8.267727494066653e-5,0.0011929440821348432,up
