gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,reg
ENSG00000134830.5,12.869676942104766,3.1872382562062285,1.1850507290410608,2.6895373996228256,0.007155112896745952,0.043556701037760694,up
ENSG00000024422.10,931.7013603840201,-1.892072199502673,0.5616753888762094,-3.36862222731229,7.554489322081456e-4,0.007461014201110819,down
ENSG00000178150.7,98.08475747596944,3.5405397956308304,0.6795920295885728,5.209801824447948,1.8904244388960419e-7,6.560445285971243e-6,up
ENSG00000142227.9,484.666392261369,-2.050220801979224,0.3811185686211929,-5.379482845447528,7.470011203847745e-8,2.8956599721758586e-6,down
ENSG00000088002.10,30.36635330717974,5.063960721618192,1.0116334048635762,5.005727071953592,5.565156420938797e-7,1.679109050716242e-5,up
ENSG00000105523.3,33.871944656137295,4.176949836542163,1.028047664858954,4.062992387726722,4.844761010500466e-5,7.719964005842849e-4,up
ENSG00000063180.7,195.87223326207757,2.7895134220008737,0.3748927245723585,7.440831040887448,1.000538502181237e-13,1.626168714978712e-11,up
ENSG00000087074.7,794.7116568288932,-1.838046974318043,0.2758991926229826,-6.662023751659693,2.700823647837704e-11,2.7573525148854697e-9,down
ENSG00000177380.12,203.4627815577531,2.2097460643506426,0.45408861926034066,4.8663321885275845,1.136883685369815e-6,3.153819512653073e-5,up
ENSG00000063127.14,184.05301206222254,3.6109027509980174,0.7500665754063423,4.814109666254414,1.4785759886096258e-6,3.9821770490774586e-5,up
ENSG00000126458.3,322.1722768663425,-2.4895420372492403,0.4189570444515097,-5.942236967296968,2.8115857796058927e-9,1.6850322965829174e-7,down
ENSG00000131408.12,574.4480566897471,-1.5260189604246635,0.2640100895146352,-5.780153944988037,7.46323018389456e-9,3.935565226101756e-7,down
ENSG00000130844.15,168.68148748267959,-1.7202679075764988,0.6546391551379721,-2.627810900211024,0.008593627268801224,0.049859715520711306,down
ENSG00000125505.15,282.3686119246108,-1.5848519992490167,0.36035871562730293,-4.397984370907051,1.0926084484761004e-5,2.1902059766256077e-4,down
ENSG00000080031.8,43.59019810669681,-3.1820283623301258,0.9305241929779082,-3.419608416785861,6.271133725936403e-4,0.0063605728932164115,down
ENSG00000095752.5,151.3282291897529,-4.5856718635217355,0.5375453240190097,-8.530763190788296,1.4538536981509207e-17,5.3186814457354515e-15,down
ENSG00000197213.8,20.374424392546022,-7.809349332962474,2.520918928049575,-3.0978185161252036,0.0019495077438402768,0.015856116712290532,down
ENSG00000240225.9,65.53487656297439,-3.156619669718838,0.829239039274885,-3.806646238555163,1.4086401297925681e-4,0.001871209771571751,down
ENSG00000018869.15,19.965747254160462,-2.655422049650373,0.957390449280437,-2.773604073078184,0.005543910446383346,0.03585674675450886,down
ENSG00000268895.4,28.945304544669884,-2.0783337390769385,0.6525517240104423,-3.1849333357116083,0.0014478735771098936,0.012542999513591382,down
ENSG00000271303.1,18.43633918515978,-2.5870697977486534,0.8370344469187917,-3.0907566675086295,0.0019964717158118006,0.016163228828794476,down
ENSG00000101298.12,138.05665559633042,-2.6476945108063448,0.4509572953421586,-5.871275480303378,4.324549724588289e-9,2.4339452937105885e-7,down
ENSG00000198053.10,403.47264592715266,-2.586170388416967,0.6911588078191462,-3.741788948009303,1.827149356692509e-4,0.002328355784000033,down
ENSG00000088826.16,209.4579864156451,-2.0274345288416575,0.48946146607703017,-4.14217393882154,3.4402926766170554e-5,5.82560649965241e-4,down
ENSG00000171867.15,1218.9299220572252,-3.2788764849623457,0.42535766205144193,-7.708516332229146,1.2728883277173102e-14,2.693002293339273e-12,down
ENSG00000089199.8,125.02571960784988,2.2012585654273056,0.6302176887392829,3.4928543021869265,4.778871720999529e-4,0.00520254106762255,up
ENSG00000182621.15,201.2812091182941,1.5887223565659854,0.35504715554581834,4.474679860830382,7.652588531551532e-6,1.6131987348624838e-4,up
ENSG00000101349.15,24.47195569979617,7.222840468745387,1.2853497657098223,5.619357984444523,1.9166835155783635e-8,9.246418278449468e-7,up
ENSG00000125850.9,9.81496368765732,4.762089609796779,1.5589949856287335,3.0545894333818246,0.0022536880929719056,0.017802412466300793,up
ENSG00000132669.11,279.36609986895246,-2.1192297494850743,0.6079562593148653,-3.485826022867722,4.906199735600705e-4,0.0052951977478271905,down
ENSG00000173404.4,47.44065990274916,4.540198759913575,0.8238271866002859,5.5111057680067095,3.565863540461677e-8,1.5576259644404737e-6,up
ENSG00000125813.12,14.68366213913459,7.422656459622875,1.4129711613944846,5.253225729177185,1.49458175251735e-7,5.3343202386594844e-6,up
ENSG00000101441.4,14.71008184073577,4.395141498997895,1.1386307049972921,3.8600236931150977,1.1337603158485438e-4,0.0015615029757684187,up
ENSG00000274173.1,10.912655512120667,4.555724251721339,1.6298022005831978,2.7952620570098317,0.0051857660247734815,0.03415680847525219,up
ENSG00000260903.2,49.25819560524556,4.957155371196887,0.8360992819404199,5.928907581037884,3.0495665472741425e-9,1.7899971841083757e-7,up
ENSG00000101331.14,37.82101506549803,3.008826169157739,0.8595666269830122,3.500399008880091,4.645622278570654e-4,0.005092205194238495,up
ENSG00000101417.10,81.76071410433912,-2.5533796187219027,0.4867656930895227,-5.245603079616176,1.5577193743371992e-7,5.521909814435152e-6,down
ENSG00000101000.4,268.93247999563516,-4.203358409362761,0.644492850198965,-6.521962824048582,6.939321702839221e-11,6.586729140640903e-9,down
ENSG00000053438.8,740.0012203405192,5.141500974027558,0.9695934028258674,5.302739229704658,1.1407782313464643e-7,4.182059653954888e-6,up
ENSG00000198959.10,1975.2128256898125,-4.254943812287694,0.3925848237747622,-10.83827890078829,2.2669566358014945e-27,3.0621352711287876e-24,down
ENSG00000204103.3,266.50381817008184,5.102903767600728,0.9220791810357359,5.534127515891676,3.12781366485011e-8,1.411938507834651e-6,up
ENSG00000124191.16,128.60305028119257,-4.670524761383467,1.2288516859527356,-3.8007229145495964,1.442745617732705e-4,0.0019062914256874567,down
ENSG00000124194.14,64.21071391256243,4.321121776255102,0.7500660911827862,5.760988034322528,8.362296886101416e-9,4.35732739821783e-7,up
ENSG00000124145.6,859.7925355658118,-2.1511403729839977,0.5310795719682064,-4.050504833036165,5.110725398936945e-5,8.016413049965085e-4,down
ENSG00000124116.17,29.015147207233397,-4.731236465437199,1.5331815419430719,-3.085894485424788,0.002029408240956999,0.01634813196601256,down
ENSG00000064655.17,242.78511299795193,5.204885335438595,0.9827438621371835,5.296278649982587,1.1818644582704512e-7,4.3236541431727346e-6,up
ENSG00000124151.17,718.9900968798079,1.5368844804013706,0.46440016238467696,3.3093969487640313,9.349717719962191e-4,0.008845961377291814,up
ENSG00000124126.12,799.6554250735444,2.210605506426405,0.6417057586522532,3.444889618988684,5.712926344090102e-4,0.005939225555562169,up
ENSG00000101115.11,31.624768627041334,2.3423697995187864,0.6965863742063547,3.3626408529560035,7.720073045649805e-4,0.007594648889726083,up
ENSG00000182463.14,144.4439616729276,3.509430645196392,1.0564904081751465,3.321781833550346,8.944460028685462e-4,0.008536125983897648,up
ENSG00000064787.11,238.55200206682332,2.8397574793208196,0.8300603560997242,3.421145773861833,6.235789851519872e-4,0.006333167715019603,up
ENSG00000101144.11,240.3571292612794,2.9251533405132473,0.8251817746266684,3.544859363667666,3.9282261847104686e-4,0.004444565193525505,up
ENSG00000231290.4,32.90119690701926,-2.601376035462513,0.857080356810026,-3.0351600229698352,0.002404080945104272,0.01877085877991597,down
ENSG00000130702.12,1476.5461403521088,-1.5210820031644292,0.5424020774858243,-2.804343984475581,0.005041908212340472,0.03342238890475602,down
ENSG00000101188.4,325.41538857359944,-5.226896410790876,0.9145428757551436,-5.715310401904335,1.0950395313578123e-8,5.606091594939704e-7,down
ENSG00000075043.16,387.50762187847107,6.130878955598353,0.7918067960590518,7.7428976186018,9.71762900600681e-15,2.1600198144997413e-12,up
ENSG00000101213.6,44.65272339085854,2.7470857797660595,0.8307145848963456,3.3068948465721637,9.433629686205984e-4,0.008896591691180294,up
ENSG00000125508.3,19.221139330626194,4.075782830321716,0.9435819450054407,4.319479460046487,1.5639766372392495e-5,2.9658131479396566e-4,up
ENSG00000275993.2,110.83084058904832,-3.154797501091717,1.003867763989888,-3.1426425015909714,0.0016743019263191184,0.014094315352906863,down
ENSG00000274276.3,56.648188980945285,2.59157856845449,0.8397529168713944,3.08612035324598,0.0020278672314347746,0.01634813196601256,up
ENSG00000270533.2,26.498155146921526,-5.728994673725464,1.2536455661841257,-4.569867934174972,4.880316567301143e-6,1.1029389822626523e-4,down
ENSG00000260583.1,11.555446518043668,2.4029426398430065,0.8910883859816706,2.6966378169049934,0.007004340682536023,0.042960608587262514,up
ENSG00000166265.10,193.17053075918994,5.263361445776477,0.9583758210257309,5.4919597618220415,3.9749796961892894e-8,1.7024547186605835e-6,up
ENSG00000237594.2,20.50183798110091,4.123076132856286,1.131858429767608,3.642748973211104,2.6974186509819083e-4,0.003242071972022061,up
ENSG00000166979.11,84.03633402006564,-3.1926226159638085,1.0613248109454507,-3.00814847918212,0.002628446843081696,0.020097603020943315,down
ENSG00000159216.17,783.6689919327742,-1.9433980420832286,0.7227306684065549,-2.688965789106401,0.007167376422945805,0.04359512642429107,down
ENSG00000159231.5,61.7235278985347,-2.8283408092167655,0.8141542062065563,-3.4739620426393727,5.128335750085498e-4,0.005487725519287102,down
ENSG00000233818.1,29.99642460576597,-5.403040124464611,1.5631483822889074,-3.4565113495834456,5.472161632077437e-4,0.005733362664634832,down
ENSG00000157557.10,583.5474854938242,-1.5290070079135376,0.4008648935926471,-3.8142701751959645,1.3658597858209618e-4,0.0018294811471408154,down
ENSG00000183844.15,31.875372438887027,4.658603908048734,0.9572478119700556,4.866664462216042,1.1349747989468623e-6,3.153819512653073e-5,up
ENSG00000160180.15,70.38726466556477,4.197093364114913,0.81235801098448,5.166556256432483,2.3844645660995094e-7,8.130329666156775e-6,up
ENSG00000160182.2,64.30922293927613,3.75917895561651,1.1424752754875738,3.2903810141643604,0.001000518059045217,0.009330375526730755,up
ENSG00000142185.15,22.9881310793295,2.3708156691129934,0.8906890732556091,2.6617769772871336,0.007772936098272148,0.0461904426008998,up
ENSG00000276529.1,69.85543849250068,1.7160242254222113,0.6137431807005337,2.7959972173760383,0.005173984590480996,0.03409199602583351,up
ENSG00000182871.13,516.4217788669954,-2.2212512516225935,0.4785448823436729,-4.641677998402195,3.4559112887784242e-6,8.335961844910595e-5,down
ENSG00000237438.5,82.01097349289537,-4.891046408412234,0.8313544570178762,-5.883226302721396,4.023451915853992e-9,2.2938901182596134e-7,down
ENSG00000278044.1,31.83149423534782,5.69146338462334,0.9603984867209276,5.926147805642226,3.10123473860894e-9,1.8092253159459463e-7,up
