gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000206422.2,14.615803133553221,1.5999085356778835,1.2953568852437933,1.2351102263039826,0.2167894839800366,0.4637801548730015
ENSG00000173482.15,243.67187003821886,0.35417111905219084,0.8086814991244705,0.43796119910698933,0.6614144106662248,0.844042020346747
ENSG00000206418.3,296.08277765634494,-0.9606671535380374,0.33322805936732247,-2.882911947337181,0.003940175636629761,0.027579906404646328
ENSG00000168502.16,415.6829837801139,-0.8633259672217347,0.44764711881170477,-1.9285860021024244,0.053782278173002164,0.18738428665038057
ENSG00000178127.11,28.27732921924141,0.18720210680490051,0.5628770940056906,0.3325807868156168,0.73945074842423,0.8886972241687412
ENSG00000266053.2,15.581726620300396,-0.6869193101987973,0.6616566572838862,-1.0381809094442043,0.2991858387139826,0.5590830400997695
ENSG00000101745.14,1076.4273742538937,0.3261996201949663,0.3706548250001948,0.8800630618926782,0.37882514811190127,0.6415893681217956
ENSG00000128791.10,457.084484181981,-1.1097843527550746,0.36276733654456994,-3.0592179641254043,0.002219156289226707,0.017569154390811983
ENSG00000017797.10,1150.9208233863385,0.21055269710237104,0.2603156586124472,0.8088360808745575,0.41860943933541667,0.6763070894038014
ENSG00000273352.1,14.506380673129314,-0.34167351401241636,1.289787120116918,-0.2649069049328419,0.7910811789483609,0.9146895301723474
ENSG00000154845.14,774.808659145263,-0.3941338919778758,0.22457088414188142,-1.755053392090073,0.079250175509954085,0.24410332958337025
ENSG00000266541.1,11.596011627833567,1.2200263229622783,0.9060509771185077,1.3465316563559138,0.17813111827149605,0.4123362031172516
ENSG00000168461.11,390.09081196041217,-0.9443088071843481,0.38768565564654406,-2.435758954273205,0.01486058359782006,0.07509405697200583
ENSG00000101558.12,1333.4189102638275,-0.22299868046411758,0.24132277645913264,-0.924068103873659,0.3554508587067134,0.61835913204774
ENSG00000154856.11,41.35661900429524,2.394023784038714,1.3845039254771232,1.729156371451741,0.08378111235715024,0.25273447841297936
ENSG00000134265.11,332.38685981426903,-0.6139145977094747,0.3404644655200548,-1.8031679070287951,0.07136184899615139,0.22767334091068647
ENSG00000154864.10,214.62630223803475,-5.980512380772019,0.9561974363567058,-6.254474393446305,3.9885689533660107e-10,2.9803945030258365e-8
ENSG00000141404.14,32.71497061384649,0.6991942052152172,0.8666376481670027,0.8067895581204674,0.4197877360653343,0.6773437612111667
ENSG00000255112.2,347.4091706397745,-0.49025568659855917,0.23585461427320178,-2.078635129142194,0.03765089959356286,0.1465964072866882
ENSG00000154889.15,99.5966505893239,-0.5297685302744717,0.5283855465078341,-1.0026173762241943,0.31604550867715947,0.5774826998361878
ENSG00000141401.10,143.2811553025501,0.804378424486278,0.8364832695626158,0.961619262160348,0.3362408920639035,0.5993696137084707
ENSG00000176014.11,1565.8796912623977,-0.9736151580566754,0.28428533108637405,-3.4247815542788707,6.15293928495435e-4,0.006273443175847214
ENSG00000141385.8,674.2052812839232,0.005456311019166836,0.27036577972357,0.02018121903128987,0.9838988098772545,0.9938029342148321
ENSG00000141391.12,77.11503106089654,0.4393928346730505,0.3405505446279984,1.2902426426979374,0.19696642464876005,0.4372052100660127
ENSG00000267199.1,24.367292170805523,0.26269040325394255,0.6361667844015505,0.4129269394362651,0.6796601429735538,0.8546987871031734
ENSG00000134278.13,316.844315960926,-0.3167615687384795,0.34071783870016115,-0.9296888297569776,0.35253221964738796,0.6160338758724826
ENSG00000128789.19,505.72944145907496,-0.08724436419947385,0.4326907575945249,-0.2016321418199338,0.8402043157359879,0.9364517100779766
ENSG00000101624.9,144.97540928812586,0.3790903574587063,0.3757647260298316,1.0088503023261708,0.3130464325306952,0.5745545996292308
ENSG00000267249.1,16.844697548851773,0.34438389956127724,0.8194294285745246,0.4202727990381866,0.6742861785036722,0.8517707571055668
ENSG00000175354.17,455.77336699754443,0.20142431096716992,0.3307554293135831,0.6089826292048657,0.5425359528992013,0.7707305217220054
ENSG00000085415.14,679.4174061501765,0.08058868076805059,0.2779467451371852,0.28994288358467635,0.771859933686277,0.9047970918245011
ENSG00000101639.17,448.3996964937727,0.15677336670973446,0.442069936242361,0.3546347621879105,0.7228632302100444,0.8791644985024785
ENSG00000168675.17,71.48600635342451,1.9339229356185963,0.7765596563187452,2.490372658278815,0.012760921559683641,0.0671707981379031
ENSG00000267702.1,13.082083166869886,1.0526505074965025,1.1246828915224059,0.9359531610475571,0.34929730424904804,0.6125697256180249
ENSG00000177150.11,289.76602634826537,-0.22880280798075414,0.3576447288875908,-0.6397488610902128,0.5223358840711696,0.7562658563358309
